window_start	window_end	n_CpGs	mean_meth_haplotype1	mean_meth_haplotype2	parental_label_haplotype1	parental_label_haplotype2	n_reads_haplotype1	n_reads_haplotype2
17624000	17625000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17625000	17626000	14	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17626000	17627000	15	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17627000	17628000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17628000	17629000	15	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17629000	17630000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17630000	17631000	14	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17631000	17632000	15	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17632000	17633000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17633000	17634000	18	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17634000	17635000	15	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17635000	17636000	14	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17636000	17637000	15	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17637000	17638000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17638000	17639000	15	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17639000	17640000	17	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17640000	17641000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17641000	17642000	14	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17642000	17643000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17643000	17644000	14	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17644000	17645000	14	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17645000	17646000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17646000	17647000	17	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17647000	17648000	17	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17648000	17649000	13	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17649000	17650000	19	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17650000	17651000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17651000	17652000	20	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17652000	17653000	17	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17653000	17654000	22	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17654000	17655000	20	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17655000	17656000	14	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17656000	17657000	24	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17657000	17658000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17658000	17659000	17	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17659000	17660000	14	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17660000	17661000	20	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17661000	17662000	15	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17662000	17663000	19	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17663000	17664000	20	0.8928571428571429	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	56.0	0.0
17664000	17665000	17	0.7794117647058824	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	68.0	0.0
17665000	17666000	17	0.6388888888888888	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	36.0	0.0
17666000	17667000	14	1.0	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	44.0	0.0
17667000	17668000	21	0.6666666666666666	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	84.0	0.0
17668000	17669000	16	0.7666666666666667	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	60.0	0.0
17669000	17670000	20	0.875	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	80.0	0.0
17670000	17671000	15	1.0	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	12.0	0.0
17671000	17672000	19	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17672000	17673000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17673000	17674000	15	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17674000	17675000	13	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17675000	17676000	13	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17676000	17677000	17	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17677000	17678000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17678000	17679000	13	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17679000	17680000	17	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17680000	17681000	5	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17681000	17682000	12	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17682000	17683000	14	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17683000	17684000	0	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17684000	17685000	6	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17685000	17686000	13	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17686000	17687000	16	NaN	0.78125	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	32.0
17687000	17688000	18	NaN	0.8571428571428571	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	77.0
17688000	17689000	13	0.5227272727272727	0.6922307692307692	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	44.0	78.0
17689000	17690000	23	0.6304347826086957	0.6276788321167883	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	92.0	137.0
17690000	17691000	12	0.8888888888888888	0.5060240963855421	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	54.0	83.0
17691000	17692000	15	0.9113164556962026	0.8570666666666665	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	79.0	105.0
17692000	17693000	11	0.7878181818181818	0.831181818181818	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	66.0	77.0
17693000	17694000	19	0.9122631578947368	0.8796315789473683	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	114.0	133.0
17694000	17695000	10	0.7333	0.8855999999999999	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	60.0	70.0
17695000	17696000	7	0.7660212765957447	0.8363636363636363	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	47.0	55.0
17696000	17697000	9	0.8985507246376812	0.8181363636363637	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	69.0	66.0
17697000	17698000	13	0.9010769230769231	0.8653846153846154	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	91.0	104.0
17698000	17699000	14	0.8113207547169812	0.5864511278195489	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	106.0	133.0
17699000	17700000	10	0.7424242424242424	0.7378543689320388	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	66.0	103.0
17700000	17701000	11	0.884576923076923	0.6721932773109245	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	78.0	119.0
17701000	17702000	11	0.9883604651162791	0.7545454545454545	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	86.0	110.0
17702000	17703000	10	0.8556999999999999	0.6063936170212766	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	90.0	94.0
17703000	17704000	8	0.9253731343283582	0.7307307692307692	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	67.0	78.0
17704000	17705000	7	0.9682857142857143	0.7396164383561643	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	63.0	73.0
17705000	17706000	7	1.0	0.7937142857142857	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	63.0	63.0
17706000	17707000	9	0.9425287356321839	0.9166666666666666	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	87.0	72.0
17707000	17708000	9	0.8111111111111111	0.7237236842105262	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	90.0	76.0
17708000	17709000	4	0.7368421052631579	0.7225	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	38.0	36.0
17709000	17710000	11	0.8282727272727273	0.75	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	99.0	88.0
17710000	17711000	9	0.8611111111111112	0.8888888888888888	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	72.0	72.0
17711000	17712000	8	0.765625	0.71875	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	64.0	64.0
17712000	17713000	14	0.9347898550724638	0.8545545454545455	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	138.0	110.0
17713000	17714000	6	1.0	0.9729189189189189	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	60.0	37.0
17714000	17715000	11	0.9363636363636364	0.8505747126436781	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	110.0	87.0
17715000	17716000	3	0.7932413793103449	0.7601600000000001	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	29.0	25.0
17716000	17717000	8	0.9846307692307693	0.84375	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	65.0	64.0
17717000	17718000	8	0.9443888888888888	0.9249875	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	54.0	80.0
17718000	17719000	7	0.8365714285714286	0.7921428571428571	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	49.0	77.0
17719000	17720000	4	0.7307692307692307	0.95	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	26.0	40.0
17720000	17721000	4	0.8332499999999999	0.725	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	24.0	40.0
17721000	17722000	0	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17722000	17723000	3	0.6666666666666666	1.0	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	18.0	30.0
17723000	17724000	9	0.6963214285714285	0.9130760869565218	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	56.0	92.0
17724000	17725000	7	0.7347142857142857	0.8441428571428571	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	49.0	77.0
17725000	17726000	7	0.8956119402985074	0.9769885057471264	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	67.0	87.0
17726000	17727000	15	0.9113607594936709	0.8148306878306878	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	158.0	189.0
17727000	17728000	6	0.7796610169491526	0.8954925373134329	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	59.0	67.0
17728000	17729000	9	0.8353529411764705	0.641	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	85.0	117.0
17729000	17730000	9	0.8913152173913044	0.989680412371134	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	92.0	97.0
17730000	17731000	6	0.9073333333333333	1.0	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	54.0	43.0
17731000	17732000	10	0.8280645161290322	0.95	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	93.0	60.0
17732000	17733000	8	0.6753246753246753	0.8657910447761195	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	77.0	67.0
17733000	17734000	11	0.7927297297297298	0.9886363636363636	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	111.0	88.0
17734000	17735000	10	0.9803921568627451	1.0	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	102.0	80.0
17735000	17736000	4	1.0	1.0	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	40.0	29.0
17736000	17737000	8	0.8	0.6875	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	80.0	64.0
17737000	17738000	5	0.74	0.5428	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	50.0	35.0
17738000	17739000	3	1.0	1.0	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	26.0	21.0
17739000	17740000	5	1.0	1.0	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	36.0	38.0
17740000	17741000	6	0.8888333333333333	1.0	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	36.0	41.0
17741000	17742000	4	0.4827241379310344	0.7619047619047619	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	29.0	21.0
17742000	17743000	7	0.8392857142857143	0.7714285714285715	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	56.0	35.0
17743000	17744000	3	0.6818181818181818	0.5	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	22.0	12.0
17744000	17745000	5	0.7567027027027027	0.65	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	37.0	20.0
17745000	17746000	13	0.8173076923076923	0.7846153846153846	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	104.0	65.0
17746000	17747000	5	0.8	0.68	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	40.0	25.0
17747000	17748000	2	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	14.0	12.0
17748000	17749000	7	0.7290416666666667	0.8973846153846153	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	48.0	39.0
17749000	17750000	2	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	14.0	12.0
17750000	17751000	6	0.6827560975609754	0.84375	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	41.0	32.0
17751000	17752000	11	0.984375	0.8227848101265823	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	64.0	79.0
17752000	17753000	25	0.944	0.8426345177664974	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	125.0	197.0
17753000	17754000	3	0.4	0.6666666666666666	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	15.0	21.0
17754000	17755000	10	0.5999666666666666	0.8427999999999999	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	60.0	70.0
17755000	17756000	17	0.9803529411764705	0.8991176470588235	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	102.0	119.0
17756000	17757000	7	0.30957142857142855	0.5666833333333334	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	42.0	60.0
17757000	17758000	1	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	7.0	9.0
17758000	17759000	2	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	15.0	18.0
17759000	17760000	7	0.7321428571428571	0.9524285714285713	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	56.0	63.0
17760000	17761000	4	0.6387499999999999	0.475	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	36.0	40.0
17761000	17762000	4	0.7060000000000001	0.6572571428571429	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	34.0	35.0
17762000	17763000	16	0.7981009174311926	0.7727272727272727	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	109.0	132.0
17763000	17764000	22	0.9090909090909091	0.8960454545454545	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	154.0	154.0
17764000	17765000	11	0.9740000000000001	0.916638888888889	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	77.0	72.0
17765000	17766000	6	0.7142448979591837	0.9023414634146341	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	49.0	41.0
17766000	17767000	6	0.8028333333333333	0.7776666666666665	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	66.0	36.0
17767000	17768000	2	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	24.0	10.0
17768000	17769000	8	0.7666111111111111	0.8378378378378378	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	90.0	37.0
17769000	17770000	14	0.8505714285714285	0.7777499999999999	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	154.0	72.0
17770000	17771000	11	0.875909090909091	0.8166333333333333	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	121.0	60.0
17771000	17772000	3	0.6129032258064516	0.06666666666666667	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	31.0	15.0
17772000	17773000	13	0.9109041095890412	0.6290322580645161	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	146.0	62.0
17773000	17774000	6	0.69328	0.5333333333333333	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	75.0	30.0
17774000	17775000	5	1.0	1.0	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	63.0	31.0
17775000	17776000	20	0.8893431734317343	0.79995	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	271.0	140.0
17776000	17777000	5	0.4615999999999999	0.6	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	65.0	40.0
17777000	17778000	2	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	23.0	18.0
17778000	17779000	2	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	22.0	17.0
17779000	17780000	3	0.6551724137931034	0.3	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	29.0	30.0
17780000	17781000	10	0.9556	0.952352380952381	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	90.0	105.0
17781000	17782000	20	0.8605581395348838	0.885	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	172.0	200.0
17782000	17783000	5	0.7073414634146341	0.6270677966101695	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	41.0	59.0
17783000	17784000	1	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	9.0	13.0
17784000	17785000	2	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	17.0	27.0
17785000	17786000	1	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	8.0	14.0
17786000	17787000	8	0.8209402985074626	0.5715	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	67.0	112.0
17787000	17788000	6	0.4443333333333333	0.6587176470588235	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	54.0	85.0
17788000	17789000	0	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17789000	17790000	0	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17790000	17791000	1	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	7.0	13.0
17791000	17792000	7	0.4524285714285714	0.5198799999999999	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	42.0	75.0
17792000	17793000	10	0.8665999999999999	0.7441860465116279	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	60.0	86.0
17793000	17794000	8	0.75	0.7837837837837838	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	48.0	74.0
17794000	17795000	3	0.4704705882352941	0.5333333333333333	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	17.0	30.0
17795000	17796000	4	0.9473684210526315	0.8716923076923078	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	19.0	39.0
17796000	17797000	7	0.7608695652173914	0.8382352941176471	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	46.0	68.0
17797000	17798000	6	0.9787021276595743	0.9787234042553191	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	47.0	47.0
17798000	17799000	5	0.675	0.7714	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	40.0	35.0
17799000	17800000	3	0.7600399999999999	0.84985	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	25.0	20.0
17800000	17801000	6	0.5906666666666667	0.8139302325581395	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	66.0	43.0
17801000	17802000	9	0.7325813953488373	0.9722222222222222	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	86.0	72.0
17802000	17803000	33	0.7037878787878789	0.7189437751004017	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	297.0	249.0
17803000	17804000	47	0.881872340425532	0.8302712264150942	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	423.0	424.0
17804000	17805000	7	0.7391304347826086	0.6818484848484849	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	69.0	66.0
17805000	17806000	13	0.951	0.8468828828828829	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	143.0	111.0
17806000	17807000	3	0.697	0.6668148148148149	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	33.0	27.0
17807000	17808000	7	0.449925	0.626910447761194	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	80.0	67.0
17808000	17809000	7	0.6169999999999999	0.4052531645569619	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	107.0	79.0
17809000	17810000	2	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	30.0	26.0
17810000	17811000	13	0.7754438502673797	0.6373859649122806	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	187.0	171.0
17811000	17812000	4	0.804	0.31499999999999995	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	56.0	54.0
17812000	17813000	19	0.8267039711191335	0.7908524590163934	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	277.0	244.0
17813000	17814000	2	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	28.0	16.0
17814000	17815000	9	0.6582749999999999	0.4196666666666667	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	120.0	81.0
17815000	17816000	5	0.46159999999999995	0.3778	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	65.0	45.0
17816000	17817000	7	0.5714285714285714	0.5312812499999999	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	91.0	64.0
17817000	17818000	5	0.7168333333333333	0.5812790697674418	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	60.0	43.0
17818000	17819000	4	0.525	0.5455757575757576	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	40.0	33.0
17819000	17820000	7	0.671875	0.35854716981132073	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	64.0	53.0
17820000	17821000	5	0.825	0.7430000000000001	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	40.0	35.0
17821000	17822000	9	0.7333	0.7618888888888888	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	60.0	63.0
17822000	17823000	5	0.8998	0.7567567567567568	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	30.0	37.0
17823000	17824000	5	0.65615625	0.525	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	32.0	40.0
17824000	17825000	7	0.5489999999999999	0.4166833333333333	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	51.0	60.0
17825000	17826000	5	0.6969393939393937	0.8055555555555556	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	33.0	36.0
17826000	17827000	9	0.7036666666666667	0.7301746031746033	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	54.0	63.0
17827000	17828000	10	0.4925820895522388	0.7333	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	67.0	60.0
17828000	17829000	5	0.348906976744186	0.7806341463414634	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	43.0	41.0
