window_start	window_end	n_CpGs	mean_meth_haplotype1	mean_meth_haplotype2	parental_label_haplotype1	parental_label_haplotype2	n_reads_haplotype1	n_reads_haplotype2
17623000	17624000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17624000	17625000	7	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17625000	17626000	15	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17626000	17627000	15	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17627000	17628000	16	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17628000	17629000	16	NaN	0.8676470588235294	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	68.0
17629000	17630000	16	NaN	0.9	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	80.0
17630000	17631000	14	NaN	0.9428571428571428	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	70.0
17631000	17632000	16	NaN	0.8292682926829268	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	82.0
17632000	17633000	16	NaN	0.9582499999999999	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	96.0
17633000	17634000	18	NaN	0.9602777777777778	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	126.0
17634000	17635000	15	NaN	0.8213482142857143	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	112.0
17635000	17636000	14	NaN	0.875	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	112.0
17636000	17637000	15	NaN	0.8633237410071943	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	139.0
17637000	17638000	16	0.9285714285714286	0.9534767441860464	asdel_hap1_unresolved	asdel_hap2_unresolved	56.0	172.0
17638000	17639000	16	0.84375	0.8465625	asdel_hap1_unresolved	asdel_hap2_unresolved	64.0	176.0
17639000	17640000	17	0.8676470588235294	0.8820955056179776	asdel_hap1_unresolved	asdel_hap2_unresolved	68.0	178.0
17640000	17641000	16	0.75	0.7607423312883436	asdel_hap1_unresolved	asdel_hap2_unresolved	60.0	163.0
17641000	17642000	14	0.7878787878787878	0.7223571428571428	asdel_hap1_unresolved	asdel_hap2_unresolved	66.0	126.0
17642000	17643000	16	0.8125	0.6349444444444444	asdel_hap1_unresolved	asdel_hap2_unresolved	80.0	126.0
17643000	17644000	14	0.8857142857142857	0.8888888888888888	asdel_hap1_unresolved	asdel_hap2_unresolved	70.0	108.0
17644000	17645000	16	0.8307692307692308	0.7744607843137256	asdel_hap1_unresolved	asdel_hap2_unresolved	65.0	102.0
17645000	17646000	16	0.96875	0.768586776859504	asdel_hap1_unresolved	asdel_hap2_unresolved	32.0	121.0
17646000	17647000	16	0.8125	0.8454272727272727	asdel_hap1_unresolved	asdel_hap2_unresolved	64.0	110.0
17647000	17648000	17	0.7941176470588235	1.0	asdel_hap1_unresolved	asdel_hap2_unresolved	68.0	102.0
17648000	17649000	13	0.9	0.9615384615384616	asdel_hap1_unresolved	asdel_hap2_unresolved	20.0	52.0
17649000	17650000	18	NaN	1.0	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	16.0
17650000	17651000	16	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17651000	17652000	15	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17652000	17653000	12	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17653000	17654000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17654000	17655000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17655000	17656000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17656000	17657000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17657000	17658000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17658000	17659000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17659000	17660000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17660000	17661000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17661000	17662000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17662000	17663000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17663000	17664000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17664000	17665000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17665000	17666000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17666000	17667000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17667000	17668000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17668000	17669000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17669000	17670000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17670000	17671000	2	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	8.0
17671000	17672000	15	NaN	0.8833333333333333	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	60.0
17672000	17673000	17	NaN	0.9558823529411765	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	68.0
17673000	17674000	15	NaN	0.9166666666666666	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	60.0
17674000	17675000	13	NaN	1.0	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	52.0
17675000	17676000	14	NaN	0.8392857142857143	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	56.0
17676000	17677000	17	NaN	0.8676470588235294	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	68.0
17677000	17678000	14	NaN	0.9464285714285714	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	56.0
17678000	17679000	14	NaN	0.9642857142857143	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	56.0
17679000	17680000	14	NaN	0.9107142857142857	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	56.0
17680000	17681000	7	NaN	0.8571428571428571	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	28.0
17681000	17682000	14	NaN	0.8214285714285714	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	56.0
17682000	17683000	19	NaN	0.75	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	76.0
17683000	17684000	21	NaN	0.44047619047619047	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	84.0
17684000	17685000	26	NaN	0.6730769230769231	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	104.0
17685000	17686000	12	NaN	0.25	asdel_hap1_unresolved	asdel_hap2_unresolved	8.0	16.0
17686000	17687000	16	0.734375	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	64.0	0.0
17687000	17688000	16	0.9375	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	64.0	0.0
17688000	17689000	11	0.8409090909090909	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	44.0	0.0
17689000	17690000	18	0.9722222222222222	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	72.0	0.0
17690000	17691000	11	0.9090909090909091	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	44.0	0.0
17691000	17692000	14	1.0	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	62.0	0.0
17692000	17693000	10	0.7924528301886793	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	53.0	0.0
17693000	17694000	19	0.8333333333333333	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	126.0	0.0
17694000	17695000	10	0.7714	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	70.0	0.0
17695000	17696000	6	0.8270000000000001	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	52.0	0.0
17696000	17697000	9	0.8817204301075269	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	93.0	0.0
17697000	17698000	13	0.8308239436619718	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	142.0	0.0
17698000	17699000	14	0.7928571428571428	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	140.0	0.0
17699000	17700000	9	0.808	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	99.0	0.0
17700000	17701000	11	0.7933636363636363	0.9166666666666666	asdel_hap1_unresolved	asdel_hap2_unresolved	121.0	36.0
17701000	17702000	10	0.9908165137614678	1.0	asdel_hap1_unresolved	asdel_hap2_unresolved	109.0	43.0
17702000	17703000	10	0.87	0.84	asdel_hap1_unresolved	asdel_hap2_unresolved	100.0	50.0
17703000	17704000	8	0.8125	0.775	asdel_hap1_unresolved	asdel_hap2_unresolved	80.0	40.0
17704000	17705000	7	0.5714285714285714	0.8648648648648649	asdel_hap1_unresolved	asdel_hap2_unresolved	70.0	37.0
17705000	17706000	8	0.55	0.89996	asdel_hap1_unresolved	asdel_hap2_unresolved	80.0	50.0
17706000	17707000	9	0.975609756097561	0.9166666666666666	asdel_hap1_unresolved	asdel_hap2_unresolved	82.0	72.0
17707000	17708000	9	0.7391159420289856	0.7916666666666666	asdel_hap1_unresolved	asdel_hap2_unresolved	69.0	72.0
17708000	17709000	4	0.9284999999999999	0.617735294117647	asdel_hap1_unresolved	asdel_hap2_unresolved	28.0	34.0
17709000	17710000	10	0.8253015873015873	0.925	asdel_hap1_unresolved	asdel_hap2_unresolved	63.0	80.0
17710000	17711000	9	0.9375	0.9027777777777778	asdel_hap1_unresolved	asdel_hap2_unresolved	48.0	72.0
17711000	17712000	7	0.8780975609756096	0.9285714285714286	asdel_hap1_unresolved	asdel_hap2_unresolved	41.0	56.0
17712000	17713000	14	0.9761428571428571	0.9821428571428571	asdel_hap1_unresolved	asdel_hap2_unresolved	84.0	112.0
17713000	17714000	5	0.7407407407407407	0.8947368421052632	asdel_hap1_unresolved	asdel_hap2_unresolved	27.0	38.0
17714000	17715000	10	1.0	0.8676176470588236	asdel_hap1_unresolved	asdel_hap2_unresolved	50.0	68.0
17715000	17716000	3	0.8	0.8333333333333334	asdel_hap1_unresolved	asdel_hap2_unresolved	15.0	18.0
17716000	17717000	8	1.0	0.874875	asdel_hap1_unresolved	asdel_hap2_unresolved	40.0	48.0
17717000	17718000	8	0.9129999999999999	0.9791249999999999	asdel_hap1_unresolved	asdel_hap2_unresolved	46.0	48.0
17718000	17719000	7	0.8666666666666667	0.901921568627451	asdel_hap1_unresolved	asdel_hap2_unresolved	45.0	51.0
17719000	17720000	2	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	16.0	16.0
17720000	17721000	6	0.889	1.0	asdel_hap1_unresolved	asdel_hap2_unresolved	54.0	38.0
17721000	17722000	9	0.7901111111111111	0.9333166666666666	asdel_hap1_unresolved	asdel_hap2_unresolved	81.0	60.0
17722000	17723000	7	0.8254285714285714	1.0	asdel_hap1_unresolved	asdel_hap2_unresolved	63.0	38.0
17723000	17724000	9	0.7273246753246754	0.7646666666666666	asdel_hap1_unresolved	asdel_hap2_unresolved	77.0	51.0
17724000	17725000	7	1.0	0.9347173913043478	asdel_hap1_unresolved	asdel_hap2_unresolved	57.0	46.0
17725000	17726000	6	0.9075000000000001	0.7620000000000001	asdel_hap1_unresolved	asdel_hap2_unresolved	54.0	42.0
17726000	17727000	15	0.9104477611940298	0.85	asdel_hap1_unresolved	asdel_hap2_unresolved	134.0	120.0
17727000	17728000	5	0.85	1.0	asdel_hap1_unresolved	asdel_hap2_unresolved	40.0	45.0
17728000	17729000	6	0.6666111111111112	0.8520000000000001	asdel_hap1_unresolved	asdel_hap2_unresolved	54.0	54.0
17729000	17730000	9	0.9545681818181818	0.7195731707317072	asdel_hap1_unresolved	asdel_hap2_unresolved	88.0	82.0
17730000	17731000	6	0.9423076923076923	0.9824561403508771	asdel_hap1_unresolved	asdel_hap2_unresolved	52.0	57.0
17731000	17732000	9	0.9428571428571428	0.9663146067415731	asdel_hap1_unresolved	asdel_hap2_unresolved	70.0	89.0
17732000	17733000	9	0.8728888888888888	0.7036666666666666	asdel_hap1_unresolved	asdel_hap2_unresolved	63.0	81.0
17733000	17734000	12	0.9880833333333333	0.6944166666666667	asdel_hap1_unresolved	asdel_hap2_unresolved	84.0	108.0
17734000	17735000	10	0.8333076923076922	0.9362999999999999	asdel_hap1_unresolved	asdel_hap2_unresolved	78.0	110.0
17735000	17736000	4	0.9706176470588235	0.8862500000000001	asdel_hap1_unresolved	asdel_hap2_unresolved	34.0	44.0
17736000	17737000	8	0.7464788732394366	0.7250125000000001	asdel_hap1_unresolved	asdel_hap2_unresolved	71.0	80.0
17737000	17738000	5	0.8181590909090908	0.6537692307692308	asdel_hap1_unresolved	asdel_hap2_unresolved	44.0	52.0
17738000	17739000	3	1.0	0.9354838709677419	asdel_hap1_unresolved	asdel_hap2_unresolved	24.0	31.0
17739000	17740000	5	0.9024390243902439	1.0	asdel_hap1_unresolved	asdel_hap2_unresolved	41.0	51.0
17740000	17741000	6	0.8723191489361702	0.9811509433962263	asdel_hap1_unresolved	asdel_hap2_unresolved	47.0	53.0
17741000	17742000	4	1.0	0.71875	asdel_hap1_unresolved	asdel_hap2_unresolved	28.0	32.0
17742000	17743000	7	0.8095714285714286	0.693857142857143	asdel_hap1_unresolved	asdel_hap2_unresolved	42.0	49.0
17743000	17744000	3	0.6666666666666666	0.611	asdel_hap1_unresolved	asdel_hap2_unresolved	18.0	18.0
17744000	17745000	5	0.6	0.76	asdel_hap1_unresolved	asdel_hap2_unresolved	30.0	25.0
17745000	17746000	13	0.8021538461538462	0.8769230769230769	asdel_hap1_unresolved	asdel_hap2_unresolved	91.0	65.0
17746000	17747000	5	0.6943333333333332	0.92	asdel_hap1_unresolved	asdel_hap2_unresolved	36.0	25.0
17747000	17748000	2	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	16.0	10.0
17748000	17749000	7	0.8928571428571429	0.4411764705882353	asdel_hap1_unresolved	asdel_hap2_unresolved	56.0	34.0
17749000	17750000	2	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	16.0	8.0
17750000	17751000	5	0.875	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	40.0	0.0
17751000	17752000	10	0.9076461538461539	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	65.0	0.0
17752000	17753000	26	0.8725668789808917	0.8421052631578947	asdel_hap1_unresolved	asdel_hap2_unresolved	157.0	76.0
17753000	17754000	3	0.5833333333333334	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	12.0	0.0
17754000	17755000	10	0.825	0.65	asdel_hap1_unresolved	asdel_hap2_unresolved	40.0	40.0
17755000	17756000	17	0.6911764705882353	0.9642857142857143	asdel_hap1_unresolved	asdel_hap2_unresolved	68.0	84.0
17756000	17757000	7	0.3333333333333333	0.7567567567567568	asdel_hap1_unresolved	asdel_hap2_unresolved	12.0	37.0
17757000	17758000	1	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	4.0	5.0
17758000	17759000	2	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	8.0	12.0
17759000	17760000	7	0.4642857142857143	0.6861960784313724	asdel_hap1_unresolved	asdel_hap2_unresolved	28.0	51.0
17760000	17761000	4	0.45	0.3125	asdel_hap1_unresolved	asdel_hap2_unresolved	20.0	32.0
17761000	17762000	4	0.5415	0.59375	asdel_hap1_unresolved	asdel_hap2_unresolved	24.0	32.0
17762000	17763000	16	0.7143095238095237	0.8194374999999999	asdel_hap1_unresolved	asdel_hap2_unresolved	84.0	144.0
17763000	17764000	22	0.8181818181818182	0.8282727272727273	asdel_hap1_unresolved	asdel_hap2_unresolved	110.0	198.0
17764000	17765000	11	0.7678571428571429	0.9495454545454545	asdel_hap1_unresolved	asdel_hap2_unresolved	56.0	99.0
17765000	17766000	4	0.74975	0.8287428571428571	asdel_hap1_unresolved	asdel_hap2_unresolved	24.0	35.0
17766000	17767000	6	0.9443333333333332	0.7083333333333334	asdel_hap1_unresolved	asdel_hap2_unresolved	36.0	48.0
17767000	17768000	2	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	12.0	22.0
17768000	17769000	8	0.7857142857142857	0.7530987654320987	asdel_hap1_unresolved	asdel_hap2_unresolved	42.0	81.0
17769000	17770000	14	0.8714285714285714	0.9	asdel_hap1_unresolved	asdel_hap2_unresolved	70.0	140.0
17770000	17771000	11	0.859375	0.8016363636363636	asdel_hap1_unresolved	asdel_hap2_unresolved	64.0	121.0
17771000	17772000	2	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	12.0	21.0
17772000	17773000	13	0.989	0.8319679999999999	asdel_hap1_unresolved	asdel_hap2_unresolved	91.0	125.0
17773000	17774000	6	0.7659787234042553	0.8462307692307692	asdel_hap1_unresolved	asdel_hap2_unresolved	47.0	52.0
17774000	17775000	5	0.9142	0.975	asdel_hap1_unresolved	asdel_hap2_unresolved	35.0	40.0
17775000	17776000	19	0.8270526315789474	0.8642901234567902	asdel_hap1_unresolved	asdel_hap2_unresolved	133.0	162.0
17776000	17777000	4	0.46425	0.625	asdel_hap1_unresolved	asdel_hap2_unresolved	28.0	40.0
17777000	17778000	2	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	14.0	20.0
17778000	17779000	2	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	16.0	17.0
17779000	17780000	2	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	19.0	16.0
17780000	17781000	10	0.8837325581395349	0.7856000000000001	asdel_hap1_unresolved	asdel_hap2_unresolved	86.0	70.0
17781000	17782000	20	0.90625	0.9013289473684211	asdel_hap1_unresolved	asdel_hap2_unresolved	160.0	152.0
17782000	17783000	5	0.825	0.38	asdel_hap1_unresolved	asdel_hap2_unresolved	40.0	50.0
17783000	17784000	1	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	6.0	10.0
17784000	17785000	2	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	12.0	20.0
17785000	17786000	1	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	5.0	9.0
17786000	17787000	8	0.85	0.6522753623188406	asdel_hap1_unresolved	asdel_hap2_unresolved	40.0	69.0
17787000	17788000	6	0.5333333333333333	0.6665	asdel_hap1_unresolved	asdel_hap2_unresolved	30.0	42.0
17788000	17789000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17789000	17790000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17790000	17791000	1	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	4.0	4.0
17791000	17792000	7	0.45	0.696969696969697	asdel_hap1_unresolved	asdel_hap2_unresolved	20.0	33.0
17792000	17793000	10	0.723404255319149	0.8775510204081632	asdel_hap1_unresolved	asdel_hap2_unresolved	47.0	49.0
17793000	17794000	8	0.7291249999999999	0.71875	asdel_hap1_unresolved	asdel_hap2_unresolved	48.0	32.0
17794000	17795000	3	0.17647058823529413	1.0	asdel_hap1_unresolved	asdel_hap2_unresolved	17.0	13.0
17795000	17796000	4	0.8	0.7915	asdel_hap1_unresolved	asdel_hap2_unresolved	20.0	24.0
17796000	17797000	7	0.7778666666666666	0.8460512820512819	asdel_hap1_unresolved	asdel_hap2_unresolved	45.0	39.0
17797000	17798000	6	0.8297872340425532	0.8284	asdel_hap1_unresolved	asdel_hap2_unresolved	47.0	35.0
17798000	17799000	5	0.775	0.7714285714285715	asdel_hap1_unresolved	asdel_hap2_unresolved	40.0	35.0
17799000	17800000	3	1.0	0.7855714285714287	asdel_hap1_unresolved	asdel_hap2_unresolved	24.0	28.0
17800000	17801000	5	0.8181818181818182	0.7	asdel_hap1_unresolved	asdel_hap2_unresolved	44.0	50.0
17801000	17802000	9	0.7958265306122448	0.7777777777777778	asdel_hap1_unresolved	asdel_hap2_unresolved	98.0	90.0
17802000	17803000	30	0.7361	0.8200152439024391	asdel_hap1_unresolved	asdel_hap2_unresolved	360.0	328.0
17803000	17804000	47	0.735723404255319	0.8142127659574468	asdel_hap1_unresolved	asdel_hap2_unresolved	564.0	517.0
17804000	17805000	6	0.7918333333333334	0.7575	asdel_hap1_unresolved	asdel_hap2_unresolved	72.0	66.0
17805000	17806000	13	0.9683417721518986	0.8344206896551725	asdel_hap1_unresolved	asdel_hap2_unresolved	158.0	145.0
17806000	17807000	2	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	26.0	24.0
17807000	17808000	7	0.30706818181818185	0.3691428571428571	asdel_hap1_unresolved	asdel_hap2_unresolved	88.0	84.0
17808000	17809000	6	0.8002142857142858	0.7970579710144927	asdel_hap1_unresolved	asdel_hap2_unresolved	70.0	69.0
17809000	17810000	2	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	20.0	22.0
17810000	17811000	13	0.6911985294117647	0.7163059701492537	asdel_hap1_unresolved	asdel_hap2_unresolved	136.0	134.0
17811000	17812000	4	0.7105	0.6667500000000001	asdel_hap1_unresolved	asdel_hap2_unresolved	38.0	36.0
17812000	17813000	19	0.9244883720930234	0.9671052631578947	asdel_hap1_unresolved	asdel_hap2_unresolved	172.0	152.0
17813000	17814000	2	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	16.0	14.0
17814000	17815000	9	0.5443544303797468	0.7500588235294119	asdel_hap1_unresolved	asdel_hap2_unresolved	79.0	68.0
17815000	17816000	5	0.5680000000000001	0.5348837209302325	asdel_hap1_unresolved	asdel_hap2_unresolved	44.0	43.0
17816000	17817000	5	0.6666666666666666	0.7336	asdel_hap1_unresolved	asdel_hap2_unresolved	39.0	45.0
17817000	17818000	5	0.973657894736842	0.8838372093023255	asdel_hap1_unresolved	asdel_hap2_unresolved	38.0	43.0
17818000	17819000	4	0.75	0.8485151515151514	asdel_hap1_unresolved	asdel_hap2_unresolved	32.0	33.0
17819000	17820000	8	0.6065245901639343	0.8103448275862069	asdel_hap1_unresolved	asdel_hap2_unresolved	61.0	58.0
17820000	17821000	5	0.7666	1.0	asdel_hap1_unresolved	asdel_hap2_unresolved	30.0	31.0
17821000	17822000	9	0.6981886792452829	0.9111111111111111	asdel_hap1_unresolved	asdel_hap2_unresolved	53.0	45.0
17822000	17823000	5	0.88	1.0	asdel_hap1_unresolved	asdel_hap2_unresolved	25.0	25.0
17823000	17824000	4	0.45	1.0	asdel_hap1_unresolved	asdel_hap2_unresolved	20.0	16.0
17824000	17825000	6	0.4	1.0	asdel_hap1_unresolved	asdel_hap2_unresolved	30.0	24.0
17825000	17826000	5	0.625	1.0	asdel_hap1_unresolved	asdel_hap2_unresolved	24.0	20.0
17826000	17827000	9	0.6	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	45.0	0.0
17827000	17828000	9	0.7111111111111111	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	45.0	0.0
17828000	17829000	4	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	10.0	0.0
17829000	17830000	7	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17830000	17831000	0	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17831000	17832000	4	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17832000	17833000	15	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17833000	17834000	4	NaN	1.0	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	12.0
17834000	17835000	7	NaN	0.875	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	24.0
17835000	17836000	3	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17836000	17837000	11	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17837000	17838000	5	NaN	NaN	asdel_hap1_unresolved	asdel_hap2_unresolved	0.0	0.0
17838000	17839000	6	0.8333333333333334	0.875	asdel_hap1_unresolved	asdel_hap2_unresolved	12.0	24.0
17839000	17840000	3	1.0	0.9230769230769231	asdel_hap1_unresolved	asdel_hap2_unresolved	12.0	13.0
17840000	17841000	12	0.9027499999999998	0.85	asdel_hap1_unresolved	asdel_hap2_unresolved	72.0	60.0
17841000	17842000	4	0.875	0.5357500000000001	asdel_hap1_unresolved	asdel_hap2_unresolved	24.0	28.0
17842000	17843000	8	0.812375	0.9165833333333333	asdel_hap1_unresolved	asdel_hap2_unresolved	48.0	60.0
17843000	17844000	4	0.4233076923076923	0.5001333333333333	asdel_hap1_unresolved	asdel_hap2_unresolved	26.0	30.0
17844000	17845000	5	0.8605813953488372	0.6856	asdel_hap1_unresolved	asdel_hap2_unresolved	43.0	35.0
17845000	17846000	10	0.7647764705882353	0.7875	asdel_hap1_unresolved	asdel_hap2_unresolved	85.0	80.0
