window_start	window_end	n_CpGs	mean_meth_haplotype1	mean_meth_haplotype2	parental_label_haplotype1	parental_label_haplotype2	n_reads_haplotype1	n_reads_haplotype2
17668000	17669000	0	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17669000	17670000	10	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17670000	17671000	15	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17671000	17672000	19	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17672000	17673000	18	0.9262736842105264	NaN	control_paternal_like	control_maternal_like	95.0	0.0
17673000	17674000	15	0.862656862745098	NaN	control_paternal_like	control_maternal_like	102.0	0.0
17674000	17675000	13	0.8319327731092437	NaN	control_paternal_like	control_maternal_like	119.0	0.0
17675000	17676000	13	0.9	NaN	control_paternal_like	control_maternal_like	130.0	0.0
17676000	17677000	18	0.820126984126984	NaN	control_paternal_like	control_maternal_like	189.0	0.0
17677000	17678000	14	0.9025000000000001	NaN	control_paternal_like	control_maternal_like	154.0	0.0
17678000	17679000	14	0.7597142857142857	NaN	control_paternal_like	control_maternal_like	154.0	0.0
17679000	17680000	14	0.8505714285714285	NaN	control_paternal_like	control_maternal_like	154.0	0.0
17680000	17681000	7	0.935	NaN	control_paternal_like	control_maternal_like	77.0	0.0
17681000	17682000	15	0.8302666666666667	0.742437125748503	control_paternal_like	control_maternal_like	165.0	167.0
17682000	17683000	18	0.8181666666666667	0.7991325301204818	control_paternal_like	control_maternal_like	198.0	249.0
17683000	17684000	18	0.6648882978723404	0.6779246861924685	control_paternal_like	control_maternal_like	188.0	239.0
17684000	17685000	27	0.6680696721311477	0.49319675925925927	control_paternal_like	control_maternal_like	244.0	432.0
17685000	17686000	17	0.34511504424778766	0.8148472222222222	control_paternal_like	control_maternal_like	113.0	216.0
17686000	17687000	18	0.6756756756756757	0.7102642045454545	control_paternal_like	control_maternal_like	74.0	352.0
17687000	17688000	17	0.5454545454545454	0.9014739726027398	control_paternal_like	control_maternal_like	88.0	365.0
17688000	17689000	11	0.9332999999999999	0.7067272727272726	control_paternal_like	control_maternal_like	60.0	242.0
17689000	17690000	19	0.8067394957983193	0.8566315789473683	control_paternal_like	control_maternal_like	119.0	418.0
17690000	17691000	11	0.818090909090909	0.6034545454545454	control_paternal_like	control_maternal_like	77.0	242.0
17691000	17692000	14	0.9285714285714286	0.958142857142857	control_paternal_like	control_maternal_like	98.0	308.0
17692000	17693000	10	0.7427999999999999	0.7757242990654205	control_paternal_like	control_maternal_like	70.0	214.0
17693000	17694000	19	0.8947368421052632	0.9383384615384616	control_paternal_like	control_maternal_like	133.0	390.0
17694000	17695000	10	0.6714	0.7395468749999999	control_paternal_like	control_maternal_like	70.0	192.0
17695000	17696000	6	0.8808333333333335	0.8039999999999999	control_paternal_like	control_maternal_like	42.0	102.0
17696000	17697000	9	1.0	0.9597419354838711	control_paternal_like	control_maternal_like	63.0	124.0
17697000	17698000	13	1.0	0.9213714285714287	control_paternal_like	control_maternal_like	90.0	140.0
17698000	17699000	14	0.8400266666666666	0.9423173076923077	control_paternal_like	control_maternal_like	75.0	104.0
17699000	17700000	9	0.8604651162790697	0.9364444444444444	control_paternal_like	control_maternal_like	43.0	63.0
17700000	17701000	11	0.6666666666666666	0.9577464788732394	control_paternal_like	control_maternal_like	12.0	71.0
17701000	17702000	10	NaN	0.9714285714285714	control_paternal_like	control_maternal_like	0.0	35.0
17702000	17703000	10	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17703000	17704000	8	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17704000	17705000	7	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17705000	17706000	7	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17706000	17707000	9	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17707000	17708000	9	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17708000	17709000	4	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17709000	17710000	10	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17710000	17711000	9	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17711000	17712000	7	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17712000	17713000	14	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17713000	17714000	5	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17714000	17715000	10	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17715000	17716000	3	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17716000	17717000	8	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17717000	17718000	8	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17718000	17719000	7	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17719000	17720000	2	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17720000	17721000	6	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17721000	17722000	9	NaN	NaN	control_paternal_like	control_maternal_like	0.0	4.0
17722000	17723000	7	NaN	0.78125	control_paternal_like	control_maternal_like	0.0	32.0
17723000	17724000	9	NaN	0.8301509433962264	control_paternal_like	control_maternal_like	0.0	53.0
17724000	17725000	7	1.0	0.7727045454545454	control_paternal_like	control_maternal_like	20.0	44.0
17725000	17726000	6	0.9373749999999998	0.8541666666666666	control_paternal_like	control_maternal_like	32.0	48.0
17726000	17727000	15	0.8476666666666666	0.8904963503649636	control_paternal_like	control_maternal_like	105.0	137.0
17727000	17728000	5	0.8572	0.9827413793103449	control_paternal_like	control_maternal_like	35.0	58.0
17728000	17729000	6	0.8635227272727274	1.0	control_paternal_like	control_maternal_like	44.0	78.0
17729000	17730000	9	0.9333600000000001	0.7581693548387096	control_paternal_like	control_maternal_like	75.0	124.0
17730000	17731000	6	0.8955820895522388	0.9207326732673268	control_paternal_like	control_maternal_like	67.0	101.0
17731000	17732000	9	0.8346614173228346	0.9297777777777777	control_paternal_like	control_maternal_like	127.0	171.0
17732000	17733000	9	0.8543333333333334	0.871513966480447	control_paternal_like	control_maternal_like	144.0	179.0
17733000	17734000	12	0.9126601941747575	0.8541666666666666	control_paternal_like	control_maternal_like	206.0	240.0
17734000	17735000	10	0.9156	0.8405507246376812	control_paternal_like	control_maternal_like	190.0	207.0
17735000	17736000	4	0.89475	0.9517590361445782	control_paternal_like	control_maternal_like	76.0	83.0
17736000	17737000	8	0.7856493506493507	0.7151192052980133	control_paternal_like	control_maternal_like	154.0	151.0
17737000	17738000	5	0.8208	0.7472000000000001	control_paternal_like	control_maternal_like	95.0	95.0
17738000	17739000	3	0.9826379310344828	0.9332833333333334	control_paternal_like	control_maternal_like	58.0	60.0
17739000	17740000	5	0.9801980198019802	0.9236000000000001	control_paternal_like	control_maternal_like	101.0	105.0
17740000	17741000	6	0.9396206896551724	0.9921860465116278	control_paternal_like	control_maternal_like	116.0	129.0
17741000	17742000	4	0.8087500000000001	0.8990707070707071	control_paternal_like	control_maternal_like	68.0	99.0
17742000	17743000	7	0.6408803418803418	0.734057803468208	control_paternal_like	control_maternal_like	117.0	173.0
17743000	17744000	3	0.694	0.8026315789473685	control_paternal_like	control_maternal_like	49.0	76.0
17744000	17745000	5	0.7128	0.7501607142857143	control_paternal_like	control_maternal_like	80.0	112.0
17745000	17746000	13	0.9259398148148148	0.8750540540540539	control_paternal_like	control_maternal_like	216.0	296.0
17746000	17747000	5	0.865056179775281	0.9827999999999999	control_paternal_like	control_maternal_like	89.0	115.0
17747000	17748000	2	NaN	NaN	control_paternal_like	control_maternal_like	32.0	49.0
17748000	17749000	7	0.8265714285714286	0.7304850299401197	control_paternal_like	control_maternal_like	98.0	167.0
17749000	17750000	2	NaN	NaN	control_paternal_like	control_maternal_like	32.0	48.0
17750000	17751000	5	0.6824	0.9354193548387096	control_paternal_like	control_maternal_like	85.0	124.0
17751000	17752000	10	0.8359153439153437	0.9210000000000002	control_paternal_like	control_maternal_like	189.0	290.0
17752000	17753000	26	0.8579626168224298	0.9038266850068775	control_paternal_like	control_maternal_like	535.0	727.0
17753000	17754000	3	0.41437142857142856	0.6266626506024097	control_paternal_like	control_maternal_like	70.0	83.0
17754000	17755000	10	0.7228594377510041	0.769	control_paternal_like	control_maternal_like	249.0	277.0
17755000	17756000	17	0.8868072562358277	0.9119140461215933	control_paternal_like	control_maternal_like	441.0	477.0
17756000	17757000	7	0.598951871657754	0.5917142857142857	control_paternal_like	control_maternal_like	187.0	196.0
17757000	17758000	1	NaN	NaN	control_paternal_like	control_maternal_like	27.0	30.0
17758000	17759000	2	NaN	NaN	control_paternal_like	control_maternal_like	51.0	55.0
17759000	17760000	7	0.6264827586206896	0.7092857142857142	control_paternal_like	control_maternal_like	174.0	196.0
17760000	17761000	4	0.5001470588235294	0.508593220338983	control_paternal_like	control_maternal_like	102.0	118.0
17761000	17762000	4	0.6453090909090908	0.606467213114754	control_paternal_like	control_maternal_like	110.0	122.0
17762000	17763000	16	0.7723217821782179	0.7985768463073852	control_paternal_like	control_maternal_like	404.0	501.0
17763000	17764000	22	0.8781818181818182	0.8981642764015645	control_paternal_like	control_maternal_like	550.0	767.0
17764000	17765000	11	0.9192269230769231	0.8706088154269974	control_paternal_like	control_maternal_like	260.0	363.0
17765000	17766000	4	0.7913406593406593	0.8584015748031496	control_paternal_like	control_maternal_like	91.0	127.0
17766000	17767000	6	0.7655	0.6505	control_paternal_like	control_maternal_like	132.0	186.0
17767000	17768000	2	NaN	NaN	control_paternal_like	control_maternal_like	47.0	53.0
17768000	17769000	8	0.7948684210526316	0.5624375	control_paternal_like	control_maternal_like	190.0	192.0
17769000	17770000	14	0.8424090909090909	0.8148805970149252	control_paternal_like	control_maternal_like	330.0	335.0
17770000	17771000	11	0.7960807692307693	0.8026935483870967	control_paternal_like	control_maternal_like	260.0	248.0
17771000	17772000	2	NaN	NaN	control_paternal_like	control_maternal_like	51.0	41.0
17772000	17773000	13	0.8379571865443425	0.846	control_paternal_like	control_maternal_like	327.0	247.0
17773000	17774000	6	0.6970193548387097	0.658479674796748	control_paternal_like	control_maternal_like	155.0	123.0
17774000	17775000	5	0.9413999999999999	0.9520000000000001	control_paternal_like	control_maternal_like	120.0	105.0
17775000	17776000	19	0.8716923076923077	0.7940427807486631	control_paternal_like	control_maternal_like	468.0	374.0
17776000	17777000	4	0.5545742574257426	0.675	control_paternal_like	control_maternal_like	101.0	80.0
17777000	17778000	2	NaN	NaN	control_paternal_like	control_maternal_like	53.0	40.0
17778000	17779000	2	NaN	NaN	control_paternal_like	control_maternal_like	54.0	40.0
17779000	17780000	3	0.32111111111111107	0.73	control_paternal_like	control_maternal_like	81.0	63.0
17780000	17781000	10	0.9463	0.9498849999999999	control_paternal_like	control_maternal_like	280.0	200.0
17781000	17782000	20	0.890573476702509	0.9111028037383179	control_paternal_like	control_maternal_like	558.0	428.0
17782000	17783000	5	0.6308153846153847	0.7566936936936938	control_paternal_like	control_maternal_like	130.0	111.0
17783000	17784000	1	NaN	NaN	control_paternal_like	control_maternal_like	25.0	23.0
17784000	17785000	2	NaN	NaN	control_paternal_like	control_maternal_like	51.0	48.0
17785000	17786000	1	NaN	NaN	control_paternal_like	control_maternal_like	26.0	23.0
17786000	17787000	8	0.5644554455445544	0.6473947368421052	control_paternal_like	control_maternal_like	202.0	190.0
17787000	17788000	6	0.5305	0.841046357615894	control_paternal_like	control_maternal_like	132.0	151.0
17788000	17789000	0	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17789000	17790000	0	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17790000	17791000	1	NaN	NaN	control_paternal_like	control_maternal_like	21.0	26.0
17791000	17792000	7	0.499859375	0.49685714285714283	control_paternal_like	control_maternal_like	128.0	161.0
17792000	17793000	10	0.81006	0.8135644444444445	control_paternal_like	control_maternal_like	200.0	225.0
17793000	17794000	8	0.5385192307692308	0.6721611111111111	control_paternal_like	control_maternal_like	156.0	180.0
17794000	17795000	3	0.26130769230769235	0.43466666666666665	control_paternal_like	control_maternal_like	65.0	69.0
17795000	17796000	4	0.7333777777777778	0.773	control_paternal_like	control_maternal_like	90.0	88.0
17796000	17797000	7	0.7644649681528661	0.6449637681159421	control_paternal_like	control_maternal_like	157.0	138.0
17797000	17798000	6	0.7714313725490196	0.804	control_paternal_like	control_maternal_like	153.0	102.0
17798000	17799000	5	0.6692	0.7527411764705882	control_paternal_like	control_maternal_like	130.0	85.0
17799000	17800000	3	0.7926951219512196	0.7690961538461539	control_paternal_like	control_maternal_like	82.0	52.0
17800000	17801000	5	0.6766315789473686	0.5998	control_paternal_like	control_maternal_like	133.0	100.0
17801000	17802000	9	0.62485	0.9037058823529411	control_paternal_like	control_maternal_like	240.0	187.0
17802000	17803000	30	0.7772120805369126	0.8831317715959004	control_paternal_like	control_maternal_like	745.0	683.0
17803000	17804000	47	0.8071672354948806	0.8288072289156627	control_paternal_like	control_maternal_like	1172.0	1079.0
17804000	17805000	6	0.7770384615384617	0.8806666666666668	control_paternal_like	control_maternal_like	130.0	126.0
17805000	17806000	13	0.9025430711610485	0.8642751937984496	control_paternal_like	control_maternal_like	267.0	258.0
17806000	17807000	2	NaN	NaN	control_paternal_like	control_maternal_like	42.0	39.0
17807000	17808000	7	0.41308695652173916	0.21337333333333333	control_paternal_like	control_maternal_like	138.0	150.0
17808000	17809000	6	0.5197322834645669	0.7518837209302326	control_paternal_like	control_maternal_like	127.0	129.0
17809000	17810000	2	NaN	NaN	control_paternal_like	control_maternal_like	42.0	42.0
17810000	17811000	13	0.6350000000000001	0.6885384615384614	control_paternal_like	control_maternal_like	263.0	273.0
17811000	17812000	4	0.44749999999999995	0.5463139534883722	control_paternal_like	control_maternal_like	76.0	86.0
17812000	17813000	19	0.7777642276422765	0.8461563981042654	control_paternal_like	control_maternal_like	369.0	422.0
17813000	17814000	2	NaN	NaN	control_paternal_like	control_maternal_like	44.0	45.0
17814000	17815000	9	0.37777777777777777	0.6737989130434784	control_paternal_like	control_maternal_like	180.0	184.0
17815000	17816000	5	0.43814285714285717	0.5257319587628866	control_paternal_like	control_maternal_like	105.0	97.0
17816000	17817000	5	0.46088695652173917	0.797951923076923	control_paternal_like	control_maternal_like	115.0	104.0
17817000	17818000	5	0.6829918699186992	0.82	control_paternal_like	control_maternal_like	123.0	100.0
17818000	17819000	4	0.5202959183673469	0.524	control_paternal_like	control_maternal_like	98.0	84.0
17819000	17820000	8	0.5657428571428571	0.6208505747126436	control_paternal_like	control_maternal_like	175.0	174.0
17820000	17821000	5	0.74	0.7810877192982456	control_paternal_like	control_maternal_like	100.0	114.0
17821000	17822000	9	0.6476165803108809	0.7137004405286344	control_paternal_like	control_maternal_like	193.0	227.0
17822000	17823000	5	0.79	0.9083416666666665	control_paternal_like	control_maternal_like	100.0	120.0
17823000	17824000	4	0.6794615384615385	0.6819999999999999	control_paternal_like	control_maternal_like	78.0	88.0
17824000	17825000	6	0.3579816513761468	0.43757812500000004	control_paternal_like	control_maternal_like	109.0	128.0
17825000	17826000	5	0.8470000000000001	0.9312156862745099	control_paternal_like	control_maternal_like	85.0	102.0
17826000	17827000	9	0.48900740740740745	0.514662721893491	control_paternal_like	control_maternal_like	135.0	169.0
17827000	17828000	9	0.49165000000000003	0.7882649006622516	control_paternal_like	control_maternal_like	120.0	151.0
17828000	17829000	4	0.8250250000000001	0.8497499999999999	control_paternal_like	control_maternal_like	40.0	60.0
17829000	17830000	7	0.7272545454545455	0.5445544554455446	control_paternal_like	control_maternal_like	55.0	101.0
17830000	17831000	5	0.6666666666666666	0.507920634920635	control_paternal_like	control_maternal_like	15.0	63.0
17831000	17832000	4	0.5	0.6365	control_paternal_like	control_maternal_like	16.0	44.0
17832000	17833000	15	0.9	0.9610324675324675	control_paternal_like	control_maternal_like	60.0	154.0
17833000	17834000	4	0.47058823529411764	0.40535135135135136	control_paternal_like	control_maternal_like	17.0	37.0
17834000	17835000	7	0.7931034482758621	0.7692153846153846	control_paternal_like	control_maternal_like	29.0	65.0
17835000	17836000	3	0.6	0.7619999999999999	control_paternal_like	control_maternal_like	15.0	21.0
17836000	17837000	11	0.6875	0.7865466666666666	control_paternal_like	control_maternal_like	48.0	75.0
17837000	17838000	5	0.75	0.7666	control_paternal_like	control_maternal_like	24.0	30.0
17838000	17839000	6	0.9023170731707316	1.0	control_paternal_like	control_maternal_like	41.0	27.0
17839000	17840000	3	0.7616666666666667	1.0	control_paternal_like	control_maternal_like	21.0	15.0
17840000	17841000	12	0.9057452830188679	0.8598971962616824	control_paternal_like	control_maternal_like	106.0	107.0
17841000	17842000	4	0.8054999999999999	0.7437948717948718	control_paternal_like	control_maternal_like	36.0	39.0
17842000	17843000	8	0.91675	0.69325	control_paternal_like	control_maternal_like	72.0	88.0
17843000	17844000	4	0.6578421052631578	0.5652826086956522	control_paternal_like	control_maternal_like	38.0	46.0
17844000	17845000	5	0.8653076923076922	0.6668	control_paternal_like	control_maternal_like	52.0	60.0
17845000	17846000	10	0.7948606557377049	0.7363565891472867	control_paternal_like	control_maternal_like	122.0	129.0
17846000	17847000	4	0.18174545454545454	0.32725	control_paternal_like	control_maternal_like	55.0	52.0
17847000	17848000	83	0.7170596137699412	0.5814728033472802	control_paternal_like	control_maternal_like	1191.0	956.0
17848000	17849000	80	0.6434528122020972	0.57305	control_paternal_like	control_maternal_like	1049.0	1040.0
17849000	17850000	6	0.7749375	0.8782567567567567	control_paternal_like	control_maternal_like	80.0	74.0
17850000	17851000	4	0.94225	1.0	control_paternal_like	control_maternal_like	52.0	47.0
17851000	17852000	2	NaN	NaN	control_paternal_like	control_maternal_like	26.0	21.0
17852000	17853000	18	0.9234414414414414	0.9117573529411764	control_paternal_like	control_maternal_like	222.0	136.0
17853000	17854000	8	0.7838828828828829	0.7807397260273973	control_paternal_like	control_maternal_like	111.0	73.0
17854000	17855000	6	0.7561829268292682	0.7540655737704918	control_paternal_like	control_maternal_like	82.0	61.0
17855000	17856000	12	0.8597317073170733	0.8656268656716417	control_paternal_like	control_maternal_like	164.0	134.0
17856000	17857000	4	0.728728813559322	0.7392173913043479	control_paternal_like	control_maternal_like	59.0	46.0
17857000	17858000	4	0.7739622641509433	0.7202000000000001	control_paternal_like	control_maternal_like	53.0	50.0
17858000	17859000	3	0.75025	1.0	control_paternal_like	control_maternal_like	40.0	42.0
17859000	17860000	6	0.5844044943820225	0.7023333333333333	control_paternal_like	control_maternal_like	89.0	84.0
17860000	17861000	8	0.8387983870967741	0.9479217391304348	control_paternal_like	control_maternal_like	124.0	115.0
17861000	17862000	2	NaN	NaN	control_paternal_like	control_maternal_like	30.0	28.0
17862000	17863000	10	0.8770643274853802	0.9667	control_paternal_like	control_maternal_like	171.0	150.0
17863000	17864000	7	0.832007299270073	0.7798715596330273	control_paternal_like	control_maternal_like	137.0	109.0
17864000	17865000	4	0.8191927710843373	0.7461791044776118	control_paternal_like	control_maternal_like	83.0	67.0
17865000	17866000	8	0.654875	0.8252751677852349	control_paternal_like	control_maternal_like	168.0	149.0
17866000	17867000	13	0.7902659176029964	0.7347478260869568	control_paternal_like	control_maternal_like	267.0	230.0
17867000	17868000	4	0.87475	0.6173823529411766	control_paternal_like	control_maternal_like	72.0	68.0
17868000	17869000	6	0.6253333333333333	0.7097204301075268	control_paternal_like	control_maternal_like	96.0	93.0
17869000	17870000	3	0.6669999999999999	0.7380000000000001	control_paternal_like	control_maternal_like	48.0	42.0
17870000	17871000	4	0.8155384615384614	0.29405882352941176	control_paternal_like	control_maternal_like	65.0	51.0
17871000	17872000	11	0.6413823529411764	0.5280211267605633	control_paternal_like	control_maternal_like	170.0	142.0
17872000	17873000	5	0.7345625	0.7075999999999999	control_paternal_like	control_maternal_like	64.0	65.0
17873000	17874000	7	0.8589230769230769	0.8699999999999999	control_paternal_like	control_maternal_like	78.0	77.0
17874000	17875000	3	0.8064193548387097	0.6666666666666666	control_paternal_like	control_maternal_like	31.0	33.0
17875000	17876000	6	0.6833333333333333	0.6451290322580645	control_paternal_like	control_maternal_like	60.0	62.0
17876000	17877000	6	0.7222777777777778	0.5333333333333333	control_paternal_like	control_maternal_like	54.0	60.0
17877000	17878000	7	0.7311940298507463	0.7016716417910448	control_paternal_like	control_maternal_like	67.0	67.0
17878000	17879000	17	0.6272679738562092	0.5026983240223464	control_paternal_like	control_maternal_like	153.0	179.0
17879000	17880000	2	NaN	NaN	control_paternal_like	control_maternal_like	26.0	19.0
17880000	17881000	0	NaN	NaN	control_paternal_like	control_maternal_like	0.0	0.0
17881000	17882000	11	0.8034523809523809	0.7960306122448979	control_paternal_like	control_maternal_like	168.0	98.0
17882000	17883000	7	0.88776	0.9571142857142858	control_paternal_like	control_maternal_like	125.0	70.0
17883000	17884000	3	0.537	0.6063333333333334	control_paternal_like	control_maternal_like	54.0	33.0
17884000	17885000	3	0.5740000000000001	0.804608695652174	control_paternal_like	control_maternal_like	54.0	46.0
17885000	17886000	3	0.5369999999999999	0.5817272727272728	control_paternal_like	control_maternal_like	54.0	55.0
17886000	17887000	4	0.5810945945945947	0.7655308641975309	control_paternal_like	control_maternal_like	74.0	81.0
17887000	17888000	6	0.7167610619469027	0.7955075757575757	control_paternal_like	control_maternal_like	113.0	132.0
17888000	17889000	3	0.9813333333333334	0.8593437500000001	control_paternal_like	control_maternal_like	54.0	64.0
17889000	17890000	2	NaN	NaN	control_paternal_like	control_maternal_like	39.0	43.0
