window_start	window_end	n_CpGs	mean_meth_haplotype1	mean_meth_haplotype2	parental_label_haplotype1	parental_label_haplotype2	n_reads_haplotype1	n_reads_haplotype2
17624000	17625000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17625000	17626000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17626000	17627000	17	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17627000	17628000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17628000	17629000	17	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17629000	17630000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17630000	17631000	14	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17631000	17632000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17632000	17633000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17633000	17634000	18	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17634000	17635000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17635000	17636000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17636000	17637000	15	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17637000	17638000	17	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17638000	17639000	17	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17639000	17640000	17	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17640000	17641000	17	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17641000	17642000	14	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17642000	17643000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17643000	17644000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17644000	17645000	18	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17645000	17646000	17	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17646000	17647000	17	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17647000	17648000	17	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17648000	17649000	13	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17649000	17650000	18	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17650000	17651000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17651000	17652000	16	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17652000	17653000	15	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17653000	17654000	17	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17654000	17655000	17	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17655000	17656000	21	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17656000	17657000	22	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17657000	17658000	15	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	8.0	8.0
17658000	17659000	18	0.6823529411764706	0.75	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	85.0	72.0
17659000	17660000	16	0.7	0.546875	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	80.0	64.0
17660000	17661000	19	0.6880000000000001	0.7777777777777778	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	109.0	90.0
17661000	17662000	15	0.4332666666666667	0.72	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	90.0	75.0
17662000	17663000	20	0.6457499999999999	0.7419354838709677	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	96.0	62.0
17663000	17664000	19	0.8279999999999998	0.6041666666666666	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	64.0	48.0
17664000	17665000	17	0.5685882352941176	0.5147058823529411	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	102.0	68.0
17665000	17666000	19	0.5338155339805825	0.7916666666666666	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	103.0	48.0
17666000	17667000	13	0.5753561643835616	0.8214285714285714	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	73.0	28.0
17667000	17668000	20	0.5786	0.4868421052631579	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	140.0	76.0
17668000	17669000	15	0.6856666666666669	0.7	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	105.0	60.0
17669000	17670000	19	0.7367368421052631	0.7419354838709677	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	133.0	93.0
17670000	17671000	15	0.6704588235294118	0.6323529411764706	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	85.0	68.0
17671000	17672000	19	0.847457627118644	0.8076923076923077	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	59.0	78.0
17672000	17673000	17	0.6666666666666666	1.0	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	48.0	16.0
17673000	17674000	15	0.9	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	60.0	0.0
17674000	17675000	23	0.8214285714285714	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	28.0	0.0
17675000	17676000	15	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	8.0
17676000	17677000	21	NaN	0.6071428571428571	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	84.0
17677000	17678000	15	NaN	0.8333333333333334	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	60.0
17678000	17679000	15	NaN	0.7857142857142857	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	56.0
17679000	17680000	20	NaN	1.0	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	28.0
17680000	17681000	16	NaN	0.6739130434782609	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	46.0
17681000	17682000	13	NaN	0.7538461538461538	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	4.0	65.0
17682000	17683000	17	0.8607594936708861	0.611764705882353	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	79.0	85.0
17683000	17684000	17	0.6493506493506493	0.6132799999999999	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	77.0	75.0
17684000	17685000	20	0.5567010309278351	0.20841666666666667	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	97.0	72.0
17685000	17686000	16	0.7611940298507462	0.38238235294117645	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	67.0	68.0
17686000	17687000	20	0.7342578124999999	0.5629555555555554	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	128.0	135.0
17687000	17688000	20	0.6427999999999999	0.6580967741935484	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	140.0	155.0
17688000	17689000	13	0.5603076923076923	0.46155555555555555	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	91.0	117.0
17689000	17690000	24	0.7499583333333333	0.5208333333333334	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	168.0	240.0
17690000	17691000	12	0.6000315789473685	0.611546762589928	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	95.0	139.0
17691000	17692000	15	0.825	0.8783439153439153	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	120.0	189.0
17692000	17693000	11	0.6590909090909091	0.7209090909090908	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	88.0	154.0
17693000	17694000	19	0.8947368421052632	0.6843157894736842	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	152.0	266.0
17694000	17695000	10	0.7945205479452054	0.7230615384615385	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	73.0	130.0
17695000	17696000	7	0.7400399999999999	0.5171954022988505	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	50.0	87.0
17696000	17697000	9	0.9726301369863013	0.9701119402985074	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	73.0	134.0
17697000	17698000	13	0.7459672131147542	0.9222999999999999	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	122.0	180.0
17698000	17699000	14	0.7142857142857144	0.7561756097560975	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	105.0	205.0
17699000	17700000	10	0.7419354838709677	0.6188201438848921	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	62.0	139.0
17700000	17701000	11	0.7845846153846153	0.7438048780487805	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	65.0	164.0
17701000	17702000	11	0.8909090909090909	0.9020915032679739	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	55.0	153.0
17702000	17703000	10	0.8837209302325582	0.852985294117647	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	43.0	136.0
17703000	17704000	8	0.9	0.8785140186915887	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	40.0	107.0
17704000	17705000	7	0.6485945945945946	0.8461428571428571	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	37.0	91.0
17705000	17706000	7	0.8808571428571428	0.9366455696202532	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	42.0	79.0
17706000	17707000	9	0.9090909090909091	0.9394444444444444	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	44.0	99.0
17707000	17708000	9	0.9056981132075472	0.6881935483870967	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	53.0	93.0
17708000	17709000	5	1.0	0.7454	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	31.0	55.0
17709000	17710000	11	0.7922727272727274	0.7582916666666667	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	77.0	120.0
17710000	17711000	9	0.9285714285714286	0.8901098901098901	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	70.0	91.0
17711000	17712000	8	0.7777499999999999	0.7317682926829268	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	72.0	82.0
17712000	17713000	14	0.9677741935483871	0.8890000000000002	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	124.0	126.0
17713000	17714000	6	0.7291666666666666	1.0	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	48.0	54.0
17714000	17715000	11	0.8367142857142857	0.9432045454545454	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	98.0	88.0
17715000	17716000	3	0.7858928571428573	0.9600399999999999	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	28.0	25.0
17716000	17717000	8	0.9583749999999998	0.9620253164556962	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	72.0	79.0
17717000	17718000	8	1.0	0.9651162790697675	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	66.0	86.0
17718000	17719000	7	0.8727272727272727	0.8690000000000001	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	55.0	84.0
17719000	17720000	4	0.35700000000000004	0.7390217391304347	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	28.0	46.0
17720000	17721000	6	1.0	0.6413584905660378	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	42.0	53.0
17721000	17722000	9	0.9648596491228069	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	57.0	0.0
17722000	17723000	7	0.9129999999999999	0.489	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	46.0	45.0
17723000	17724000	9	0.7817999999999999	0.7778888888888889	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	55.0	144.0
17724000	17725000	7	0.9285714285714286	0.902867256637168	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	28.0	113.0
17725000	17726000	7	NaN	0.935233870967742	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	124.0
17726000	17727000	15	0.9107142857142857	0.9405333333333333	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	56.0	270.0
17727000	17728000	5	0.9565217391304348	0.9069069767441861	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	23.0	86.0
17728000	17729000	8	0.375	0.9166742424242424	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	40.0	132.0
17729000	17730000	9	0.9129999999999999	0.7755217391304348	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	46.0	138.0
17730000	17731000	6	1.0	0.978032967032967	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	46.0	91.0
17731000	17732000	10	0.84378125	0.8590128205128205	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	96.0	156.0
17732000	17733000	9	0.827632183908046	0.6770866141732284	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	87.0	127.0
17733000	17734000	12	0.9074999999999999	0.7565592105263157	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	108.0	152.0
17734000	17735000	10	0.884576923076923	0.9166363636363636	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	104.0	132.0
17735000	17736000	4	0.9772500000000001	0.9258518518518518	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	44.0	54.0
17736000	17737000	8	0.7677676767676767	0.7083750000000001	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	99.0	96.0
17737000	17738000	5	0.8033750000000001	0.7272	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	56.0	55.0
17738000	17739000	3	1.0	0.8435937499999999	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	36.0	32.0
17739000	17740000	5	0.9834	0.9592244897959185	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	60.0	49.0
17740000	17741000	6	0.9428428571428573	0.8727636363636363	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	70.0	55.0
17741000	17742000	4	0.7804634146341464	0.6945000000000001	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	41.0	36.0
17742000	17743000	7	0.7531481481481481	0.8255714285714286	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	81.0	63.0
17743000	17744000	3	0.7776666666666666	0.6666666666666666	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	36.0	27.0
17744000	17745000	5	0.7454000000000002	0.75	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	55.0	40.0
17745000	17746000	13	0.9300769230769231	0.7909090909090909	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	143.0	110.0
17746000	17747000	5	0.8704444444444446	0.7555999999999999	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	54.0	45.0
17747000	17748000	2	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	19.0	18.0
17748000	17749000	7	0.753463768115942	0.7857321428571428	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	69.0	56.0
17749000	17750000	2	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	22.0	12.0
17750000	17751000	5	0.7964406779661016	0.84	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	59.0	25.0
17751000	17752000	11	0.8306935483870969	0.8545454545454545	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	124.0	55.0
17752000	17753000	26	0.8295530546623794	0.9307692307692308	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	311.0	130.0
17753000	17754000	3	0.48643243243243245	0.6666666666666666	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	37.0	15.0
17754000	17755000	10	0.8271999999999999	0.7825942028985506	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	110.0	69.0
17755000	17756000	17	0.909	0.9411764705882353	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	187.0	119.0
17756000	17757000	7	0.48525	0.3023255813953488	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	68.0	43.0
17757000	17758000	1	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	9.0	5.0
17758000	17759000	2	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	17.0	10.0
17759000	17760000	7	0.44428571428571434	0.4857142857142857	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	63.0	35.0
17760000	17761000	4	0.4857142857142857	0.55	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	35.0	20.0
17761000	17762000	4	0.40625	0.4	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	32.0	20.0
17762000	17763000	16	0.7734375	0.7045227272727272	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	128.0	88.0
17763000	17764000	22	0.9140429447852759	0.9	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	163.0	110.0
17764000	17765000	11	0.8901208791208792	0.9818181818181818	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	91.0	55.0
17765000	17766000	5	0.7500227272727272	1.0	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	44.0	24.0
17766000	17767000	6	0.8333333333333334	0.75	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	48.0	24.0
17767000	17768000	2	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	18.0	9.0
17768000	17769000	8	0.738625	0.875	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	88.0	32.0
17769000	17770000	14	0.9440434782608697	0.9144878048780488	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	161.0	82.0
17770000	17771000	11	0.8272454545454545	0.8636363636363636	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	110.0	66.0
17771000	17772000	3	0.4073333333333333	0.43478260869565216	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	27.0	23.0
17772000	17773000	13	0.9316923076923077	0.9401538461538462	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	117.0	117.0
17773000	17774000	6	0.7288135593220338	0.8334999999999999	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	59.0	54.0
17774000	17775000	5	0.88	0.8936170212765957	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	50.0	47.0
17775000	17776000	20	0.7889497487437186	0.8223	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	199.0	180.0
17776000	17777000	4	0.4839032258064516	0.7	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	31.0	40.0
17777000	17778000	2	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	12.0	18.0
17778000	17779000	2	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	14.0	18.0
17779000	17780000	4	0.4857142857142857	0.47224999999999995	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	35.0	36.0
17780000	17781000	10	0.92	0.9459459459459459	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	100.0	74.0
17781000	17782000	20	0.9186411483253588	0.9845923076923077	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	209.0	130.0
17782000	17783000	5	0.5555925925925925	1.0	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	54.0	31.0
17783000	17784000	1	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	13.0	7.0
17784000	17785000	2	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	27.0	15.0
17785000	17786000	1	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	13.0	8.0
17786000	17787000	8	0.5961834862385322	0.8333939393939392	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	109.0	66.0
17787000	17788000	6	0.3384769230769231	0.5943623188405797	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	65.0	69.0
17788000	17789000	0	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17789000	17790000	0	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	0.0	0.0
17790000	17791000	1	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	13.0	13.0
17791000	17792000	7	0.6201898734177216	0.4553333333333333	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	79.0	123.0
17792000	17793000	10	0.7834000000000001	0.7053999999999999	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	120.0	180.0
17793000	17794000	8	0.67002	0.499875	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	100.0	144.0
17794000	17795000	3	0.5383333333333332	0.03876923076923077	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	39.0	52.0
17795000	17796000	4	0.846	0.7815	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	52.0	64.0
17796000	17797000	7	0.7732577319587629	0.8484285714285713	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	97.0	112.0
17797000	17798000	6	0.8315617977528088	0.7661595744680851	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	89.0	94.0
17798000	17799000	5	0.5882352941176471	0.6426428571428572	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	68.0	70.0
17799000	17800000	4	0.7658510638297873	0.3335000000000001	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	47.0	48.0
17800000	17801000	5	0.5872857142857142	0.7089636363636362	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	63.0	55.0
17801000	17802000	9	0.7356115702479339	0.6712054794520549	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	121.0	73.0
17802000	17803000	33	0.8242135678391961	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	398.0	12.0
17803000	17804000	47	0.7723903654485049	0.84375	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	602.0	96.0
17804000	17805000	7	0.7391521739130434	1.0	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	92.0	12.0
17805000	17806000	13	0.9553630573248407	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	157.0	0.0
17806000	17807000	3	0.9166666666666666	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	36.0	0.0
17807000	17808000	7	0.5000125	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	80.0	0.0
17808000	17809000	7	0.6664791666666666	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	96.0	0.0
17809000	17810000	2	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	32.0	0.0
17810000	17811000	13	0.7535707762557077	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	219.0	0.0
17811000	17812000	4	0.57375	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	68.0	10.0
17812000	17813000	19	0.914801261829653	0.8315789473684211	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	317.0	95.0
17813000	17814000	1	NaN	NaN	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	14.0	7.0
17814000	17815000	9	0.5000859375	0.5453333333333334	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	128.0	66.0
17815000	17816000	5	0.6946111111111111	0.38916666666666666	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	72.0	36.0
17816000	17817000	6	0.6311666666666667	0.8958333333333334	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	84.0	48.0
17817000	17818000	5	0.6666527777777778	0.6584390243902438	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	72.0	41.0
17818000	17819000	4	0.625	0.4873589743589743	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	56.0	39.0
17819000	17820000	7	0.5612857142857143	0.631	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	98.0	84.0
17820000	17821000	5	0.7858	0.7587068965517242	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	70.0	58.0
17821000	17822000	9	0.596348623853211	0.7574444444444446	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	109.0	99.0
17822000	17823000	5	0.9667166666666667	0.8065483870967742	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	60.0	62.0
17823000	17824000	7	0.5285714285714286	0.45257142857142857	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	70.0	84.0
17824000	17825000	8	0.45233333333333337	0.30010909090909094	pwsdel_hap1_unresolved	pwsdel_hap2_unresolved	84.0	110.0
